57049	8327	en	Chuck Klosterman	Chuck Klosterman On Rock	-	-	-	-	-	Scribner	90f1188e-6c3e-4aa1-b45c-1f3b72c64e7a	-	calibre (0.7.18) [http://calibre-ebook.com]	2010-09-14T04:00:00+00:00
62856	8178	en	Chuck Klosterman	Chuck Klosterman On Pop	-	-	-	-	-	Scribner	ed4f6f40-6dd0-4774-a75b-59683d6cc932	-	calibre (0.7.32) [http://calibre-ebook.com]	2010-09-14T04:00:00+00:00
127555	10045	en	Gary Birken	Code 15	-	-	-	NONE	-	Penguin USA, Inc.	9781101151563	-	-	NONE
113401	9538	en	Susanna Ives	Rakes and Radishes	-	-	-	-	-	Carina Press	cea1bfb1-9886-4d0c-94f8-902c2d0c4f35	-	calibre (0.7.19) [http://calibre-ebook.com]	2010-09-19T21:00:00+00:00
143018	14430	en	Janelle Brown	This Is Where We Live	-	-	-	Copyright © 2010 by Janelle Brown	-	Random House Publishing Group	978-0-679-60384-9	-	-	2010-06-15
168845	11854	en	Eileen Clymer Schwab	Promise Bridge	-	-	-	Copyright © Eileen Clymer Schwab, 2010	-	Penguin Group USA, Inc.	9781101456125	-	-	2010-06-21
98355	8684	en	Jeffrey Cohen	For Whom the Minivan Rolls	-	aaron tucker	-	-	-	Jeffrey Cohen	97cbfddd-83ed-4308-a318-2e0bbcf1213b	-	Smashwords, Inc.	-
101984	8906	en	Jeffrey Cohen	A Farewell to Legs	-	aaron tucker	-	-	-	Jeffrey Cohen	976b0f03-908b-4a2b-9721-482dede7016c	-	Smashwords, Inc.	-
104021	8441	en	Jeffrey Cohen	As Dog Is My Witness	-	aaron	-	-	-	Jeffrey Cohen	dc9894af-4cb3-4be2-b8a2-cec81744555d	-	Smashwords, Inc.	-
73628	5426	en	Kotylo, Jennifer Malott	THE EVERYTHING® THAI COOKBOOK	-	ebook	-	-	-	Adams Media	2bf316b2-c65e-4e72-9d83-403ce8582d4b	-	calibre (0.7.10) [http://calibre-ebook.com]	2008-12-18T07:00:00+00:00
197929	12070	en	Andrew H. Vachss	Two Trains Running	-	Organized crime	-	-	-	Random House, Inc.	2bbabe6d-47ea-41c1-a677-88783de45923	-	calibre (0.7.904) [http://calibre-ebook.com]	2006-06-06T07:24:08.007000+00:00
102043	11336	en	Patrick Millikin	Phoenix Noir	-	ebook	-	2009 Akashic Books	-	akashic books	ISBN9781936070411	-	-	2009
132828	12913	en	Jan Siegel	The Witch Queen	-	-	-	*****	-	Ballantine Group	9780345454812	ePub	-	*****
89501	10562	en	Dell Magazine Authors	Analog SFF, December 2009	-	-	-	-	-	Dell Magazines	049ee727-7695-4d7e-bc37-436c15273ed0	-	calibre (0.5.9) [http://calibre.kovidgoyal.net]	-
136466	10540	en	Malla Nunn	A Beautiful Place to Die	-	-	-	Copyright © 2009 by Malla Nunn	-	Simon and Schuster	9781416586692	-	Malla Nunn	1/6/2009
125982	6482	en	English, Christy	The Queen's Pawn	-	-	-	Copyright © Christy English, 2010	-	PENGUIN group	9781101186442	-	-	2010
135195	13129	en	Haring, Keith	Keith Haring Journals	-	-	-	NONE	-	PENGUIN group	9781101195611	-	-	NONE
75592	7387	en	Donald Ray Pollock	Knockemstiff	-	-	-	Copyright © 2008 by Donald Ray Pollock	-	Knopf Doubleday Publishing Group	9780385525404	ePub	-	2008-03-18
58499	8503	en	Twain, Mark	Who Is Mark Twain?	-	-	-	-	-	Harper Collins, Inc.	45b3021c-5668-404a-b37f-cd3a4cd521b4	-	calibre (0.7.18) [http://calibre-ebook.com]	2010-06-22T04:00:00+00:00
146725	9867	en	Philip Pullman	The Golden Compass	-	Fiction	-	Philip Pullman	-	Random House Children's Books	9780440418603	ePub	-	2001-11-13
125116	8602	en	Philip Pullman	The Subtle Knife	-	Fantasy	-	-	-	Knopf Books for Young Readers	9780375823466	-	calibre (0.7.35) [http://calibre-ebook.com]	2002-09-10T04:00:00+00:00
46077	4271	en	Philip Pullman	The Good Man Jesus and the Scoundrel Christ	-	General Fiction	-	-	-	Canongate Books	9781847678287	-	-	2010
195411	11142	en	Philip Pullman	The Amber Spyglass	-	Fiction	-	Philip Pullman	-	Random House Children's Books	9780375890031	ePub	-	2008-11-21
79337	9415	en	Carol Shields	The Box Garden	-	-	-	NONE	-	Penguin USA, Inc.	9781101161739	-	-	NONE
168243	12893	en	Diane Hammond	Seeing Stars	-	-	-	Copyright © 2010 by Diane Hammond.	-	HarperCollins	978-0-06-198626-0	-	Diane Hammond	2010
139290	10970	en	Sara Gruen	WATER FOR ELEPHANT	Text	-	-	All rights reserved.	-	Algonquin Books	9781565125858	368 pages	-	2006
215877	13130	en	Alison Weir	The Lady Elizabeth	-	Historical	-	-	-	Random House, Inc.	9780345495365	-	calibre (0.7.6) [http://calibre-ebook.com]	2009-05-18 00:00:00-04:00
104094	9133	en	Kylie Ladd	After the Fall	-	-	-	Copyright © 2009 by Kylie Ladd	-	Knopf Doubleday Publishing Group	978-0-385-53282-2	-	-	2010-06-15
116875	12963	en	Robert K. Wittman	Priceless	-	-	-	Copyright © 2010 by Robert K. Wittman	-	Crown Publishing Group	978-0-307-46149-0	-	-	2010-06-01
102579	10176	en	Anne Bronte	Agnes Grey (Barnes & Noble Classics Series)	-	-	-	NONE	-	Barnes&Noble	9781411431720	-	-	NONE
117074	8810	en	Harold Koplewicz	It's Nobody's Fault	-	-	-	Copyright © 1996 by Harold S. Koplewicz	-	Crown Publishing Group	978-0-307-55710-0	-	-	1996
111636	10495	en	Katie Nicholl	William and Harry	Text	-	URN:ISBN:978-1-40905-121-3	All rights reserved	-	Random House Group Limited	URN:ISBN:978-1-40905-121-3	336 pages	-	-
107204	9065	en	Signorile PhD, Joseph	The South Beach Diet Super Charged	-	-	-	-	-	Rodale Books	beab2c87-f910-4d4e-9068-a1893f4504f8	-	calibre (0.7.10) [http://calibre-ebook.com]	2008-04-28T06:00:00+00:00
53939	4830	en	Patti Labelle	Patti Labelle's Lite Cuisine	-	-	-	NONE	-	Penguin USA, Inc.	9781440650369	-	-	NONE
94828	7991	en	Zizou Corder	Lionboy	-	-	-	NONE	-	Penguin USA, Inc.	38a09bc2-cf74-498c-b64f-9f6e3d835db8	-	-	-
123658	9783	en	Kim Sawyer	In Every Heartbeat	-	ebook	-	-	-	Baker Publishing Group	9780764208164	-	-	2010-07-29
419565	22464	en	Victor Hugo	Les Miserables (abridged) (Barnes & Noble Classics Series)	-	-	-	NONE	-	Barnes&Noble	9781411432550	-	-	NONE
144896	10894	en	Jon Evans	Night of Knives	-	Fiction	Feedbooks	Attribution Non-Commercial No Derivatives (cc by-nc-nd)	-	Feedbooks (http://www.feedbooks.com)	urn:uuid:a5cdbae0-9665-11df-bf76-001cc0a62c0b	-	-	2010
100128	7942	en	Stacy Dittrich	The Devil's Closet	-	Fiction	-	-	-	Leisure Books	443d6051-6d83-4f14-b3c0-2b0a1c38e07e	-	calibre (0.7.15) [http://calibre-ebook.com]	2008-09-09T07:00:00+00:00
75672	8613	en	Dale Seslick	Dr Dale's Zombie Dictionary: The A-Z Guide to Staying Alive	-	Film & Video	-	-	-	Allison & Busby, Limited	9780749008055	-	calibre (0.7.35) [http://calibre-ebook.com]	2010-08-01T10:00:00+00:00
112190	12366	en	Stephen Crane	Maggie: A Girl of the Streets and Other Writings About New York (Barnes & Noble Classics Series)	-	-	-	NONE	-	Barnes&Noble	9781411432604	-	-	NONE
99318	9222	en	Brian Falkner	Brain Jack	-	-	-	Copyright © 2009 by Brian Falkner	-	Random House Children's Books	978-0-375-89323-0	-	-	2010-09-28
221817	14660	en	Virginia Woolf	Night and Day (Barnes & Noble Classics Series)	-	-	-	NONE	-	Barnes&Noble	9781411432789	-	-	NONE
185930	12719	en	Virginia Woolf	The Voyage Out (Barnes & Noble Classics Series)	-	-	-	NONE	-	Barnes&Noble	9781411433441	-	-	NONE
108587	10774	en	Larson, B. V.	MECH EBOOK	-	Science Fiction	-	-	-	-	3a206e1b-ec9f-410e-bb1f-d9e593811070	-	calibre (0.7.18) [http://calibre-ebook.com]	2010-06-10T04:00:00+00:00
37862	4468	en	Wilbur, Todd	Top Secret Recipes--Sodas, Smoothies, Spirits, & Shakes	-	-	-	-	-	Plume	9781101116968	-	calibre (0.7.10) [http://calibre-ebook.com]	2002-01-29T07:00:00+00:00
93118	10830	en	Nevada Barr	Track of the Cat	-	-	-	NONE	-	Penguin USA, Inc.	9781440674419	-	-	NONE
73459	10653	en	Kaiser Fung	Numbers Rule Your World	Text	-	-	All Rights reserved	-	McGraw-Hill	0071745416	225 Pages	-	2010
108715	10260	en	Tom Clancy	Breaking Point	-	-	-	NONE	-	Penguin USA, Inc.	9781101002476	-	-	NONE
166172	11997	en	Chris Kuzneski	Sign of the Cross	Text	-	-	All rights reserved.	-	Penguin Group UK	9780141903774	619 pages	-	2006
136415	10318	en	Chris Kuzneski	The Secret Crown (2010)	-	Chris Kuzneski	-	-	-	ePenguin	9780141399775	-	calibre (0.7.20) [http://calibre-ebook.com]	2010-09-29T23:00:00+00:00
177797	12723	en	Rossetti, Denise	Thief of Light	-	-	-	NONE	-	PENGUIN group	9781101353998	-	-	2010-03-01
156202	17606	en	Stacy Schiff	Cleopatra: A Life	-	Ancient	-	-	-	Virgin Books Limited	9780753539552	-	calibre (0.7.35) [http://calibre-ebook.com]	2010-11-15T10:00:00+00:00
87132	7322	en	Rhys Bowen	Evan and Elle	Text	-	-	All rights reserved	-	Macmillan	CBUSCEHOL02TOA0I	285 pages	-	2007-04-01
122913	8865	en	Rhys Bowen	For the Love of Mike	-	-	-	-	-	Macmillan	CBUSCEHOL02TDT0Q	-	-	2000-01-01
87460	6679	en	Rhys Bowen	Evanly Bodies	-	-	-	-	-	McMillian Publishing	CBUSCEHOL02SS50G	-	-	2007-04-01
136576	9417	en	Rhys Bowen	Tell Me Pretty Maiden	-	-	-	-	-	Macmillan	CBUSCEHOL02TE705	-	-	2000-01-01
96138	7725	en	Rhys Bowen	In a Gilded Cage	-	-	-	-	-	Macmillan	CBUSCEHOL02TA903	-	-	2007-08-07
119303	8050	en	Rhys Bowen	The Last Illusion	Text	-	URN:ISBN:978-0-3123-8540-8	All rights reserved	-	Macmillan	CBUSCEHOL02THO0P	287 pages	-	2009-11-13
109088	8123	en	Bowen, Rhys	Royal Blood	-	-	-	Copyright © 2010 by Janet Quin-Harkin.	-	PENGUIN group	9781101460900	-	-	2010-08-04
124480	11165	en	Laura Lippman	I'd Know You Anywhere	-	-	-	Copyright © 2010 by Laura Lippman.	-	HarperCollins	978-0-06-200823-7	-	Laura Lippman	2010
156930	14176	en	Jenna Blum	Those Who Save Us	-	-	-	-	-	Houghton Miffin	CBUSCEHMC02CXJ08	-	-	2005-05-02
76020	8748	en	Marcia Muller	Crucifixion River	-	fiction	-	Copyright (c) 2007 by the Pronzini-Muller Family Trust	-	Dorchester Publishing Co., Inc.	9781428508163	-	-	-
66416	7765	en	Noah J. Goldstein	Yes!: 50 Scientifically Proven Ways to Be Persuasive	-	Language Arts & Disciplines	-	-	-	Simon and Schuster	9781416570967	-	calibre (0.7.19) [http://calibre-ebook.com]	2008-06-10T07:00:00+00:00
19319	2530	en	Lisa Childs	The Vampire Hunter	-	-	-	Copyright © 2010 by Lisa Childs-Theeuwes	-	Harlequin	978-1-4268-6669-2	-	Lisa Childs	2010
108044	7163	en	Vaughan, Elizabeth	Destiny's Star	-	-	-	NONE	-	PENGUIN group	9781101186589	-	-	NONE
98402	12722	en	Kathy Reichs	Spider Bones	-	-	-	-	-	Simon & Schuster	CBUSCESSI02FAW0O	-	-	2010-08-24
127499	12658	en	Jonathan L. Howard	Johannes Cabal the Necromancer	-	-	-	Copyright © 2009 by Jonathan L. Howard	-	Knopf Doubleday Publishing Group	978-0-385-53043-9	-	-	2009
122526	13564	en	Dan Morrison	The Black Nile	-	-	-	Copyright © Dan Morrison, 2010	-	Penguin USA, Inc.	9781101190357	-	-	2010-05-12
166774	15684	en	A. J. Jacobs	The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible	-	Humor	-	-	-	Simon and Schuster	9780743291477	-	calibre (0.7.12) [http://calibre-ebook.com]	2007-10-09T04:00:00+00:00
137057	10418	en	Jeanne Adams	Deadly Little Secrets	-	-	-	Copyright © 2010 by Jeanne Adams	-	Kensington	978-1-4201-1978-7	-	Jeanne Adams	2010
333904	13339	en	Baron Schwartz	High Performance MySQL, 2nd Edition	-	COMPUTERS / Programming Languages / SQL	-	Copyright © 2008 Peter Zaitsev,Vadim Tkachenko,Arjen Lentz,Baron Schwartz, Peter Zaitsev, Vadim Tkachenko, Arjen Lentz, Baron Schwartz	-	O'Reilly Media	urn:isbn:9780596158552	-	-	2008-12-17T00:00:00+00:00
90174	8025	en	Lauren Conrad	L. A. Candy	-	-	-	Copyright © 2009 by Lauren Conrad.	-	HarperCollins	978-0-06-191917-6	-	Lauren Conrad	2009
76089	5949	en	Marion Roberts	Mostly Sunny with a Chance of Storms	Text	-	-	All rights reserved.	-	Allen & Unwin Pty Ltd	9781741766240	288 pages	-	2009
207300	19133	en	Nassim Nicholas Taleb	The Black Swan	-	-	-	Copyright © 2010 by Nassim Nicholas Taleb	-	Random House Publishing Group	-	-	-	2010-06-29 00:00:00-04:00
118963	11439	en	H. Rider Haggard	King Solomon's Mines (Barnes & Noble Classics Series)	-	-	-	NONE	-	Barnes&Noble	9781411432499	-	-	NONE
126610	16451	en	Felipe Fernandez-Armesto	1492	-	-	-	Copyright © 2009 by Felipe Fernández-Armesto.	-	HarperCollins	978-0-06-195909-7	-	Felipe Fernández-Armesto	2009
141060	10696	en	Erica Ridley	Too Wicked to Kiss	-	-	-	Copyright © 2010 by Erica Ridley	-	Kensington Publishing Corp.	9781420117929	-	Erica Ridley	2010
195944	13487	en	Mikhail Bulgakov	The Master and Margarita	-	-	-	NONE	-	Penguin USA, Inc.	9781440674082	-	-	NONE
104119	9970	en	Angie Fox	The Accidental Demon Slayer	-	-	-	© 2008 by Angie Fox	-	Dorchester	9781428505339	-	-	2008
126738	9039	en	Anne Stuart	Ruthless	-	-	-	Copyright © 2010 by Anne Kristine Stuart Ohlrogge	-	MIRA	978-1-4268-6401-8	-	Anne Stuart	2010
128024	11752	en	Julie Powell	Cleaving	-	BIO000000	-	Copyright © 2009 by Julie Powell	-	Little, Brown and Company	9780316054485	-	calibre (0.7.24) [http://calibre-ebook.com]	2009-12-01T06:00:00+00:00
34677	3695	en	Rick Rodgers	Winter Gatherings	-	-	-	Copyright © 2009 by Rick Rodgers.	-	HarperCollins	978-0-06-193983-9	-	Rick Rodgers	2009
117766	10285	en	Christie Golden	Arthas: Rise of the Lich King	-	2009	-	-	-	Pocket Books	9781416550778	-	calibre (0.7.24) [http://calibre-ebook.com]	-
127790	10180	en	Christie Golden	World of Warcraft: The Shattering: Prelude to Cataclysm	-	Video & Electronic	-	-	-	Gallery	9781416550747	-	calibre (0.7.24) [http://calibre-ebook.com]	2010-10-23T07:00:00+00:00
131936	13355	en	Michael Walsh	Hostile Intent	-	-	-	Copyright © 2009 Michael Walsh	-	Kensington	0-7860-2288-4	-	Michael Walsh	2009
246595	18911	en	Dean Koontz	Dark Rivers of the Heart	-	Fiction:Suspense	-	-	-	Bantam Books	9780553582895	-	calibre (0.7.34) [http://calibre-ebook.com]	2000-07-31T10:00:00+00:00
74474	8797	en	Dean Koontz	A Big Little Life	-	-	-	Copyright © 2009 Dean Koontz	-	Hyperion	9781401394554	-	Dean Koontz	2009
153098	14344	en	Dean Koontz	Fear Nothing	-	Fiction:Suspense	-	-	-	Bantam	9780553579758	-	calibre (0.7.34) [http://calibre-ebook.com]	1998-11-30T10:00:00+00:00
100907	10612	en	Dean Koontz	Frankenstein: Lost Souls - A Novel	-	-	-	Copyright © 2010 by Dean Koontz	-	Random House	CBUSCERHI02PWG0S	-	-	2010-06-15
170394	15803	en	Dean Koontz	Seize the Night	-	Fiction:Suspense	-	-	-	Bantam	9780553580198	-	calibre (0.7.34) [http://calibre-ebook.com]	1999-11-30T10:00:00+00:00
52166	8063	en	Paul Johnson	Churchill	-	-	-	NONE	-	Penguin USA, Inc.	9781101149294	-	-	NONE
132265	11256	en	Jack McDevitt	Ancient Shores	-	-	-	© 1996 by Cryptic, Inc.	-	HarperCollins	9780061802102	-	-	-
200887	15234	en	Jack McDevitt	Moonfall	-	-	-	Copyright © 1998 by Cryptic, Inc.	-	HarperCollins	095504c2-4d84-4082-9dfe-37645cc75527	-	calibre (0.7.28) [http://calibre-ebook.com]	1998-11-26T06:00:00+00:00
130285	12285	en	Donoghue, Emma	The Sealed Letter	-	Historical Fiction	-	-	-	Adult	9780547247762	-	calibre (0.7.12) [http://calibre-ebook.com]	2009-09-15T05:00:00+00:00
141066	10422	en	John Sandford	Broken Prey	-	-	-	-	-	Putnam Pub Group	9780399152726	-	calibre (0.7.29) [http://calibre-ebook.com]	2005-05-10T05:00:00+00:00
128756	8449	en	Sandford, John	Bad Blood	-	-	-	-	-	Putnam Adult	341e9dda-8486-4322-bbe6-c625d9de634e	-	calibre (0.7.12) [http://calibre-ebook.com]	2010-09-21T05:00:00+00:00
139099	10832	en	John Sandford	Invisible Prey	-	-	-	-	-	Simon + Schuster Uk	9780743276252	-	calibre (0.7.29) [http://calibre-ebook.com]	2007-05-15T05:00:00+00:00
116741	9826	en	Toby Ball	The Vaults	-	Fiction	-	-	-	St. Martin's Press	9780312580735	-	calibre (0.7.19) [http://calibre-ebook.com]	2010-09-14 23:00:00-07:00
54955	4669	en	Lisa Lillien	Hungry Girl 1-2-3	-	-	-	Copyright © 2010 by Hungry Girl, Inc.	-	Amazon	9781429929004	-	Lisa Lillien	2010
61781	5301	en	Lillien, Lisa	Hungry Girl: 200 Under 200: 200 Recipes Under 200 Calories	-	-	-	-	-	St. Martin's Griffin	cd590cda-00f4-43dc-8326-474f3508b294	-	calibre (0.7.10) [http://calibre-ebook.com]	2009-04-14T06:00:00+00:00
60268	6137	en	Lillien, Lisa	Hungry Girl	-	-	-	-	-	St. Martin's Griffin	842c21b2-6991-409c-b796-b321f041532d	-	calibre (0.7.10) [http://calibre-ebook.com]	2008-05-14T06:00:00+00:00
129300	11767	en	Dana Cameron	A Fugitive Truth	-	-	-	© 2004 by Dana Cameron	-	HarperCollins	9780061744082	-	-	2007
119464	10060	en	Dana Cameron	Ashes and Bones	-	-	-	© 2006 by Dana Cameron	-	HarperCollins	9780061738142	-	-	2007
67399	7898	en	Ellis, Warren	Crooked Little Vein	-	-	-	-	-	HarperCollins e-books	428a8a81-69b6-4c8f-8cb8-af5a81721341	-	calibre (0.7.8) [http://calibre-ebook.com]	2007-07-24T05:00:00+00:00
96907	7959	en	Crais, Robert	The Sentry	-	-	-	Copyright © 2011 by Robert Crais	-	PENGUIN group	9781101486092	-	-	2010-11-09
42494	4640	en	Albert Camus	The Stranger	-	-	-	-	-	Vintage Books	0394700023	-	Stuart Gilbert	-
119558	8782	en	Lisa See	Snow Flower and the Secret Fan	-	Fiction	-	-	-	Random House	1588364747	OEB	-	2005-04-25
272726	13781	en	Ian Irvine	Tetrarch (Well of Echoes)	-	General	-	-	-	Orbit	9781841491998	-	calibre (0.7.9) [http://calibre-ebook.com]	2002-09-30T06:00:00+00:00
265575	16761	en	Dani Kollin & Eytan Kollin	The Unincorporated Man	-	-	-	-	-	MacMillan	CBUSCEHOL02TCM0I	-	-	2009-01-01
203459	16639	en	Dan Simmons	Hyperion	-	original	-	-	-	Orion	f6a42a0a-1620-4943-a022-86549a5620a0	-	calibre (0.7.18) [http://calibre-ebook.com]	2010-08-04T22:00:00+00:00
326446	22866	en	Dan Simmons	Drood: A Novel	-	Historical - General	-	-	-	New York : Little, Brown and Co., 2009.	9780316040686	-	calibre (0.7.9) [http://calibre-ebook.com]	-
84965	10243	en	Ian Mccallum	Ecological Intelligence	-	-	-	-	-	Perseus Books Group	CBUSCEPER02DCU0E	-	-	2008-11-06
108627	8951	en	Jedediah Berry	The Manual of Detection	-	-	-	NONE	-	Penguin Group USA, Inc.	83d4c3d2-eace-420c-8be0-3aaafe72dda8	-	-	-
145697	10400	en	Kristin Hannah	On Mystic Lake	-	Romance	-	-	-	Random House, Inc.	9780345471178	-	calibre (0.7.20) [http://calibre-ebook.com]	2004-04-27T07:00:00+00:00
421169	17970	en	Edward Rutherfurd	New York	-	-	-	Copyright Â© 2009 by Edward Rutherfurd	-	Knopf Doubleday Publishing Group	978-0-385-53023-1	-	-	2009
63099	8100	en	Don Pendleton	Frontier Fury	-	-	-	Copyright © 2010 by Worldwide Library.	-	Worldwide Library	a41adbae-84bb-4970-b75d-cbee5f108829	-	-	2010-01-01
63827	7637	en	Don Pendleton	Salvador Strike	-	-	-	Copyright © 2010 by Worldwide Library.	-	Worldwide Library	0b3b2474-68d0-4925-a3eb-4df052c7367f	-	-	2010-01-01
63682	7076	en	Don Pendleton	Desperate Cargo	-	-	-	Copyright © 2010 by Worldwide Library.	-	Worldwide Library	72e0e4cc-b3ed-4e39-b379-71188bdaae13	-	-	2010-01-01
72645	7685	en	James Patterson	Fang: A Maximum Ride Novel	-	-	-	-	-	Little, Brown Books for Young Readers	9780316071062	-	calibre (0.7.31) [http://calibre-ebook.com]	2011-01-15T05:00:00+00:00
133150	11638	en	John Grisham	The Appeal	-	-	-	Copyright © 2008 by Belfry Holdings, Inc.	-	Random House Publishing Group	978-0-307-57612-5	-	-	2008
105815	9754	en	John Grisham	Ford County	-	-	-	Copyright © 2009 by Belfry Holdings, Inc.	-	Knopf Doubleday Publishing Group	978-0-307-57620-0	-	-	2009
194109	13144	en	Ben Kane	The Road to Rome	Text	-	URN:ISBN:978-1-40905-141-1	All rights reserved	-	Random House Group Limited	URN:ISBN:978-1-40905-141-1	432 pages	-	-
181217	12858	en	Ben Kane	The Silver Eagle	-	-	-	-	-	Random House	-	-	-	6/4/2009
166023	11435	en	Alex Scarrow	Last Light	-	-	-	Copyright © Alex Scarrow 2007	-	Orion Publishing Group	9781409124542	-	-	2010-06-24
162577	12238	en	Alex Scarrow	October Skies	-	-	-	Copyright © Alex Scarrow 2008	-	Orion Publishing Group	9781409106708	-	-	2010-06-24
160979	11203	en	Alex Scarrow	A Thousand Suns	-	-	-	Copyright © Alex Scarrow 2006	-	Orion Publishing Group	9781409105480	-	-	2010-06-24
199699	13281	en	Alex Scarrow	Afterlight	-	-	-	© Alex Scarrow 2010	-	Orion Publishing Group	9781409108177	-	-	2010-05-27
22800	3131	en	David Lynch	Catching the Big Fish	-	-	-	NONE	-	Penguin USA, Inc.	9781101043301	-	-	NONE
238418	12897	en	Dmitry Glukhovsky	METRO 2033	-	-	-	NONE	-	Orion Publishing Group	9780575086265	-	-	2010-18-02
154337	11979	en	Craig Johnson	Cold Dish	-	-	-	NONE	-	Penguin USA, Inc.	9781101043943	-	-	NONE
71294	5643	en	Kate Hoffmann	The mighty Quinns: Liam	-	Romance	-	-	-	Mills & Boon	9780263839920	-	calibre (0.7.15) [http://calibre-ebook.com]	2004-01-02T06:03:52.052000+00:00
79873	7708	en	Banks, Iain	The Wasp Factory	-	-	-	-	-	Little, Brown Book Group	94705476-dd86-4986-a66b-92153bdc7f22	-	calibre (0.7.3) [http://calibre-ebook.com]	1992-03-31T22:00:00+00:00
128583	8721	en	Kate Grenville	The Secret River	-	-	-	© Kate Grenville 2005	-	Canongate Books	9781847673534	-	-	2005
82746	6046	en	Sarah Addison Allen	The Girl Who Chased the Moon	-	-	-	Copyright © 2010 by Sarah Addison Allen	-	Random House Publishing Group	978-0-553-90654-7	-	-	2010
88787	6306	en	Sarah Addison Allen	Garden Spells	-	-	-	Copyright 2007 by Sarah Addison Allen	-	Random House	9780553904123	-	-	2007
333763	16205	en	Stephen R. Donaldson	Against All Things Ending	-	-	-	Copyright © 2010 by Stephen R. Donaldson	-	PENGUIN group	edb095b9-3bcf-4365-aec5-bb690dfc5769	-	-	2010-09-07
186108	14578	en	Jared Diamond	Guns, Germs, and Steel	-	-	-	Copyright © 1999, 1997 by Jared Diamond	-	W.W.Norton	978-0-393-06922-8	-	Jared Diamond	1999
9978	897	en	Toni Patrick	101 Things to do with Ramen Noodles	-	-	-	-	-	Gibbs-Smith	0e9780c6-e8e0-4888-b066-ada8e75297ad	-	calibre (0.7.10) [http://calibre-ebook.com]	2010-06-10T06:00:00+00:00
134627	12521	en	Ellen Fitzpatrick	Letters to Jackie	-	-	-	Copyright © 2010 by Ellen Fitzpatrick.	-	HarperCollins	978-0-06-199125-7	-	Ellen Fitzpatrick	2010
138429	13740	en	Steinbeck, John	The Log from the Sea of Cortez	-	-	-	-	-	Penguin Classic	b99babae-3084-4882-9556-82ab2f154d6e	-	calibre (0.7.3) [http://calibre-ebook.com]	1995-10-31T23:00:00+00:00
64272	5597	en	Molly Evans	One Summer in Santa Fe	-	-	-	Copyright © 2009 by Brenda Schetnan.	-	Harlequin	978-1-4268-5262-6	-	Molly Evans	2009
86279	9208	en	Mary Yukari Waters	The Favorites	-	-	-	Copyright ÃÂ© 2009 by Mary Yukari Waters	-	Simon and Schuster	9781416561132	-	Mary Yukari Waters	6/2/2009
230446	14070	en	Simon Scarrow	Young  Bloods	-	-	-	NONE	-	Headline Publishing Group Ltd	9780755350889	-	-	NONE
155018	9658	en	Simon R. Green	From Hell With Love	-	Drood; Eddie (Fictitious character)	-	-	-	Roc Hardcover	9780451463326	-	calibre (0.7.35) [http://calibre-ebook.com]	2010-06-01T03:00:00+00:00
65411	5905	en	Simon R. Green	Something from the Nightside	-	-	-	-	-	Ace Books	9780441010653	-	calibre (0.7.12) [http://calibre-ebook.com]	2003-05-26T12:00:00+00:00
93699	9833	en	Nick Hornby	Fever Pitch	-	-	-	NONE	-	Penguin USA, Inc.	9781440673047	-	-	2010-12-11T05:16:01.039755+00:00
110292	8959	en	Nick Hornby	Juliet, Naked	-	-	-	NONE	-	Penguin USA, Inc.	9781101140543	-	-	NONE
129720	9560	en	Jeffrey Archer	Paths of Glory	-	-	-	Copyright Â© 2009 by Jeffrey Archer	-	St. Martin's Press	978-1-4299-7169-0	-	Jeffrey Archer	2009
82622	7419	en	Alexander McCall Smith	La's Orchestra Saves the World	-	-	-	Copyright Â© 2008 by Alexander McCall Smith	-	Knopf Doubleday Publishing Group	978-0-307-37866-8	-	-	2008
77140	6423	en	Alexander Mccall Smith	The Double Comfort Safari Club	-	-	-	Copyright © 2010 by Alexander McCall Smith	-	Knopf Doubleday Publishing Group	978-0-307-37900-9	-	-	2010
24785	2354	en	Alexander McCall Smith	The Baboons Who Went This Way and That	-	-	-	-	-	Canongate Books	9781847676955	-	-	2006-01-01
142664	11239	en	Alexander Mccall Smith	Corduroy Mansions	-	-	-	Copyright © 2009 by Alexander McCall Smith	-	Knopf Doubleday Publishing Group	978-0-307-37930-6	-	-	2009
113873	11015	en	Steve Jones	Darwin's Island	-	-	-	NONE	-	Little, Brown Book Group	9780748111381	-	-	NONE
220293	14275	en	Julia Gregson	East of the Sun	-	-	-	Copyright © 2008 by Julia Gregson	-	Random House	1439117802	-	-	2008
30642	3764	en	Gary Paulsen	Brian's Return	-	Fiction	-	Gary Paulsen	-	Dell Laurel-Leaf	9780307433190	-	calibre (0.7.28) [http://calibre-ebook.com]	2009-04-08T05:00:00+00:00
33484	4355	en	Notes from the Dog (v5)	Gary Paulsen	-	-	-	Copyright © 2009 by Gary Paulsen	-	a cognizant original v5 release october 21 2010	9780375894503	-	calibre (0.7.24) [http://calibre-ebook.com]	2009-01-01T05:00:00+00:00
34364	3570	en	Gary Paulsen	The River	-	Fiction	-	Gary Paulsen	-	Delacorte Press	9780440229674	-	calibre (0.7.28) [http://calibre-ebook.com]	2009-05-22T05:00:00+00:00
