189412	3109	zh-TW	丹尼斯．勒翰	再見寶貝，再見	-	-	-	-	-	-	www.haodoo.net	-	-	-
47753	2010	zh-TW	赤川次郎	三色貓假面劇場	-	-	-	-	-	-	www.haodoo.net	-	-	-
114505	2575	zh-TW	莫理士．盧布朗	水晶瓶塞	-	-	-	-	-	-	www.haodoo.net	-	-	-
22961	1598	zh-TW	賈德諾	宛如塘鵝	-	-	-	-	-	-	www.haodoo.net	-	-	-
68514	2047	zh-TW	赤川次郎	小偷行大運	-	-	-	-	-	-	www.haodoo.net	-	-	-
79888	1996	zh-TW	倪匡	原子空間	-	-	-	-	-	-	www.haodoo.net	-	-	-
104524	2374	zh-TW	東野圭吾	我殺了他	-	-	-	-	-	-	www.haodoo.net	-	-	-
8777	1084	zh-TW	賈德諾	梅森探案集11．憤怒的證人	-	-	-	-	-	-	www.haodoo.net	-	-	-
73015	2459	zh-TW	莫理士．盧布朗	金粉之謎	-	-	-	-	-	-	www.haodoo.net	-	-	-
61943	2236	zh-TW	Georges Sime	騙局中的騙局	-	-	-	-	-	-	www.haodoo.net	-	-	-
84612	1989	zh-TW	賈德諾	梅森探案集14．逃屍案	-	-	-	-	-	-	www.haodoo.net	-	-	-
90724	2304	zh-TW	瑪麗．海金斯．克拉克	夜半陌生人	-	-	-	-	-	-	www.haodoo.net	-	-	-
84508	2449	zh-TW	阿嘉莎．克莉絲蒂	危機四伏	-	-	-	-	-	-	www.haodoo.net	-	-	-
165467	2720	zh-TW	李查德	假面人質	-	-	-	-	-	-	www.haodoo.net	-	-	-
158251	2523	zh-TW	倪匡	藍血人	-	-	-	-	-	-	www.haodoo.net	-	-	-
110469	2470	zh-TW	阿嘉莎．克莉絲蒂	死亡之犬	-	-	-	-	-	-	www.haodoo.net	-	-	-
75364	2011	zh-TW	賈德諾	躲在暗處的女人	-	-	-	-	-	-	www.haodoo.net	-	-	-
94271	2310	zh-TW	阿嘉莎．克莉絲蒂	高爾夫球場命案	-	-	-	-	-	-	www.haodoo.net	-	-	-
221421	3086	zh-TW	宮部美幸	十字火燄	-	-	-	-	-	-	www.haodoo.net	-	-	-
111547	2432	zh-TW	松本清張	寶藏疑雲	-	-	-	-	-	-	www.haodoo.net	-	-	-
105047	2423	zh-TW	阿嘉莎‧克莉絲蒂	鴿群裏的貓	-	-	-	-	-	-	www.haodoo.net	-	-	-
68880	1919	zh-TW	倪匡	規律	-	-	-	-	-	-	www.haodoo.net	-	-	-
85145	2204	zh-TW	倪匡	蠱惑	-	-	-	-	-	-	www.haodoo.net	-	-	-
105423	2557	zh-TW	山崎洋子	花園迷宮	-	-	-	-	-	-	www.haodoo.net	-	-	-
90790	2670	zh-TW	（作者數目眾多，故作者欄懸空）	日本短篇推理精選４	-	-	-	-	-	-	www.haodoo.net	-	-	-
41389	1929	zh-TW	赤川次郎	三色貓無人島	-	-	-	-	-	-	www.haodoo.net	-	-	-
57516	2304	zh-TW	阿嘉莎．克莉絲蒂	瑪波小姐的完結篇	-	-	-	-	-	-	www.haodoo.net	-	-	-
99235	2453	zh-TW	阿嘉莎．克莉絲蒂	西塔佛秘案	-	-	-	-	-	-	www.haodoo.net	-	-	-
